BBDD_ID,PRICE,CONTRUCTION_DATE,NEIGHBORHOOD,PARKING_LOTS,AREA,ADMINISTRATION_PRICE,STRATUM,STORAGE_ROOM,BEDROOM,BATHROOM,HALF_BATHROOM,VIEW_TYPE,PARKING_LOT_TYPES,KITCHEN_FEATURES,BALCONIES,LIVING_ROOMS,DINNING_ROOMS,LAUNDRY_AREAS,SERVICE_ROOMS,DRESSING_ROOMS,SERVICE_BATHROOMS,STUDYING_ROOMS,GREEN_ZONES,GYM,POOL,TURCO,VISITOR_PARKING_LOTS,YARD,KIDS_PARK,BBQ,SOCIAL_ROOM,SPORTS_FIELD,SOLARIUM
418520,280000000,2010-01-01 5:00:00,La Candelaria,1,58.61000061,244000,5,,3,2,,,,Integral,,,,,,,,,YES,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO
265493,250000000,2019-01-01 5:00:00,Rodeo Alto,1,61,,3,,3,2,,,Cubierto,,1,,,1,,,,,YES,NO,YES,NO,NO,NO,YES,NO,YES,NO,NO
290567,270000000,2000-01-01 5:00:00,Belén Centro,1,67,310000,4,,2,2,,,,Integral,1,,,,,,,,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO
160283,510000000,2020-11-19 0:00:00,Rosales,2,100,228000,5,1,3,2,,"Exterior,Interior",Cubierto,Integral,1,1,,1,0,1,0,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
160284,520000000,2020-11-19 0:00:00,La Castellana,1,105,200000,4,1,3,2,,"Exterior,Interior",Cubierto,Integral,1,1,,1,0,0,0,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
396204,510000000,2007-01-01 5:00:00,Manila,1,145,430000,5,1,3,3,,,Cubierto,,1,,,1,,1,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
411402,980000000,2006-01-01 5:00:00,Alejandría,2,210,780000,6,,3,5,,,,Integral,,,,1,1,,1,,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO
438598,490000000,1990-01-01 5:00:00,Barrio Laureles,1,100,165000,5,,3,2,,,Cubierto,Integral,1,1,1,1,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
330432,305000000,2001-01-01 5:00:00,Lorena,0,70,0,5,,3,2,,,,Integral,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
303101,288000000,2014-01-01 5:00:00,Loma de los Bernal,1,74,225000,4,,3,2,,,Cubierto,Integral,1,1,1,1,,,,,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
17558,750000000,1988-01-01 5:00:00,Los Balsos,2,178,600000,6,1,3,3,,"Calle,Ciudad,Exterior","Cubierto,Lineal","Cerrada,Integral",,1,,FALSE,1,,1,,YES,NO,NO,NO,YES,NO,YES,NO,YES,NO,NO
20750,600000000,2008-01-01 0:00:00,Castropol,1,122,300000,5,1,3,4,,,Cubierto,Integral,1,1,1,1,,,,,NO,YES,YES,YES,NO,NO,YES,NO,YES,NO,NO
22645,1800000000,2010-01-01 5:00:00,San Lucas,3,469,1200000,6,,4,4,,,,Integral,,,1,,1,1,1,1,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,NO
22895,360000000,2014-01-01 0:00:00,Aguas Frias,1,155,176000,5,,3,2,,"Calle,Ciudad",,Semi-integral,1,,,1,,1,,,YES,NO,NO,NO,YES,NO,NO,NO,NO,YES,YES
329543,450000000,1997-01-01 5:00:00,Alejandría,2,102,772000,6,,3,3,,,,Integral,,1,1,,1,,1,,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO
438876,400000000,2006-01-01 5:00:00,Los Colores,1,127,160000,4,,4,4,,,,,1,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
438877,125000000,2016-01-01 5:00:00,Cucaracho,1,40,100000,3,,1,1,,,,,1,,,1,,,,,YES,YES,YES,NO,NO,NO,YES,YES,YES,NO,NO
158294,800000000,1991-01-01 5:00:00,El Tesoro,2,180,424000,6,,3,2,1,,,,,,,,1,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
439641,325000000,1986-01-01 5:00:00,Los Almendros,1,105,380000,5,,3,2,,,,Integral,,,,1,,,,1,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
438088,460000000,1996-01-01 5:00:00,Patio Bonito,1,96,340000,5,,3,2,,Interior,Cubierto,Integral,,,,1,,,,,YES,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO
248211,702000000,2016-01-01 5:00:00,Las Palmas,1,134,750000,6,,3,5,,,,Integral,1,,,,1,,,,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO
266198,200000000,2015-01-01 5:00:00,Cabecera San Antonio de Prado,1,59.47999954,145000,,,3,2,,,,Isla,,,,1,,1,,,NO,YES,NO,NO,YES,YES,YES,NO,YES,NO,NO
391375,285000000,2016-01-01 5:00:00,Loma de los Bernal,1,51.09999847,195000,5,,2,1,,,Cubierto,"Integral,Isla",1,1,1,1,,,,1,YES,YES,YES,YES,YES,NO,YES,YES,YES,YES,NO
126739,930000000,1991-01-01 5:00:00,San Lucas,3,312,850000,6,1,3,4,,"Interior,Jardines",Cubierto,"Integral,Cerrada",,1,,1,1,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
126747,365000000,2010-01-01 5:00:00,Simón Bolívar,1,97,190000,5,1,3,2,0,Exterior,Cubierto,"Integral,Cerrada",0,0,,1,0,0,0,0,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO
343913,535000000,2013-01-01 5:00:00,Barrio Laureles,1,102,0,6,,3,3,,Calle,,Semi-integral,1,,,1,,,,,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO
290298,430000000,2011-01-01 5:00:00,La Candelaria,1,80,260000,5,,2,2,0,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
287636,300000000,2020-01-01 5:00:00,Rodeo Alto,1,64,170000,3,,2,2,,Exterior,Cubierto,Integral,1,,,,,,,,NO,YES,YES,NO,YES,NO,YES,NO,NO,NO,NO
343575,335000000,2013-01-01 5:00:00,La Pilarica,1,85,300000,5,,3,2,,,Cubierto,Integral,1,1,1,1,,,,1,YES,NO,YES,NO,YES,NO,YES,NO,YES,YES,NO
328922,870000000,1999-01-01 5:00:00,El Tesoro,2,188,745800,6,1,4,2,,,,,1,,,1,1,1,,1,YES,NO,YES,NO,NO,NO,YES,NO,YES,NO,NO
411412,460000000,1996-01-01 5:00:00,El Tesoro,2,129,511000,6,,3,4,,,,Integral,1,,,,1,,,1,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO
418665,315000000,2009-01-01 5:00:00,Mota,1,78,288000,4,,3,2,,Calle,,Integral,1,1,,,,,,,NO,NO,YES,NO,YES,NO,YES,NO,YES,NO,NO
244560,700000000,2003-01-01 5:00:00,Los Gonzales,2,132,380000,6,,3,3,,,,Integral,1,1,1,1,1,1,1,1,YES,YES,YES,YES,YES,NO,YES,YES,YES,YES,NO
244486,1295000064,1985-01-01 5:00:00,San Lucas,2,306.1000061,1150000,6,,3,4,,,Cubierto,Integral,1,1,1,1,1,1,,1,YES,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO
244521,1350000000,2010-01-01 5:00:00,El Tesoro,3,251,975000,6,,3,5,,,Cubierto,"Equipada,Integral,Isla",1,1,1,1,1,1,,1,YES,YES,YES,NO,YES,NO,YES,NO,YES,YES,NO
244515,950000000,2000-01-01 5:00:00,Alejandría,2,213,730000000,6,,3,3,,,Cubierto,"Equipada,Integral",1,1,1,1,1,,,,YES,NO,NO,NO,YES,NO,YES,NO,NO,YES,NO
439436,790000000,1995-01-01 5:00:00,Las Lomas,2,168,553000,6,,3,4,,,,Integral,1,1,,,1,,1,1,YES,NO,NO,NO,YES,YES,NO,NO,YES,NO,NO
476456,545000000,2013-01-01 5:00:00,Barrio Laureles,1,101.9000015,479200,5,,3,3,,,Cubierto,Integral,1,1,1,1,,,,,YES,YES,NO,NO,YES,NO,YES,YES,YES,YES,NO
476569,365000000,1982-01-01 5:00:00,San Lucas,1,79,0,6,1,2,2,,,,,,1,1,,,1,,,YES,NO,NO,NO,YES,NO,YES,NO,YES,YES,NO
345235,418000000,2005-01-01 5:00:00,Loreto,1,75,280000,4,,3,2,,Interior,,"Integral,Isla",1,1,,,,1,,,YES,YES,YES,NO,YES,YES,YES,NO,YES,YES,NO
345419,330000000,2016-01-01 5:00:00,Suramericana,0,83,0,5,,2,2,,,,Integral,,1,1,1,,,,1,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
437270,530000000,2005-01-01 5:00:00,Castropol,2,128,570000,6,,3,3,,,Cubierto,Isla,1,,,,,,,1,NO,NO,YES,NO,YES,YES,NO,NO,NO,NO,NO
256152,950000000,2010-01-01 5:00:00,Barrio Laureles,1,169,0,5,1,3,5,,,,,,,,1,,1,,,NO,NO,YES,YES,NO,NO,NO,NO,YES,YES,NO
345508,570000000,2018-01-01 5:00:00,Los Balsos,1,76,540000,6,,2,2,,,Cubierto,,1,,,1,,1,,,NO,YES,YES,NO,NO,NO,YES,NO,YES,YES,NO
345512,460000000,2005-01-01 5:00:00,La Tomatera,1,94,343000,6,1,3,3,,,,,1,1,1,1,1,1,1,,YES,YES,YES,YES,NO,NO,YES,NO,YES,YES,NO
414112,700000000,2014-01-01 5:00:00,Castropol,3,126,536000,6,,3,3,,,,,1,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
413126,540000000,2016-01-01 5:00:00,Castropol,2,98,474000,6,,3,3,,,,Integral,1,1,1,1,,1,,1,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO
344763,350000000,2020-01-01 5:00:00,La Pilarica,1,85,280000,5,,3,2,,,Cubierto,Integral,1,1,,,,1,,,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,YES
412300,300000000,2010-01-01 5:00:00,Los Colores,1,58,,4,,3,2,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
411463,260000000,2019-01-01 5:00:00,Rodeo Alto,1,55,170000,4,1,2,2,,,Cubierto,,,,,,,,,,YES,YES,YES,YES,NO,NO,YES,NO,YES,YES,NO
411464,290000000,2016-01-01 5:00:00,San Germán,1,55,,4,1,2,2,,,Cubierto,,1,,,1,,,,,YES,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO
157868,750000000,2013-01-01 5:00:00,Los Balsos,1,125,0,6,1,3,2,,,,,1,,,1,,1,,,YES,YES,YES,YES,NO,NO,YES,NO,YES,YES,NO
345515,520000000,2013-01-01 5:00:00,San Lucas,1,74,0,6,1,1,2,,,,,,1,1,1,,1,,,YES,YES,NO,YES,NO,NO,YES,YES,YES,NO,NO
344209,560000000,2020-01-01 5:00:00,Castropol,1,115,140000,5,,3,2,,,Cubierto,,1,,,1,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
344211,1250000000,2014-01-01 5:00:00,La Tomatera,2,180,854000,6,1,2,3,,,Cubierto,,1,,,1,,1,,1,YES,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO
344216,310000000,2007-01-01 5:00:00,Loma de los Bernal,1,63,,5,,3,2,,,Cubierto,,1,,,1,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
344419,685000000,2016-01-01 5:00:00,Loma de los Bernal,2,123,340000,4,,3,3,,Exterior,Sencillo,"Equipada,Integral",1,1,,1,,1,,1,NO,YES,YES,NO,NO,NO,YES,NO,YES,NO,NO
286054,1490000000,2009-01-01 5:00:00,El Tesoro,3,262,670000,6,,4,4,,,Cubierto,Integral,1,1,1,1,1,1,,,NO,NO,YES,NO,YES,NO,NO,NO,YES,YES,NO
286060,790000000,2017-01-01 5:00:00,Lorena,2,133,440000,6,,4,5,,,Cubierto,Integral,1,1,1,1,1,1,,,NO,YES,NO,YES,NO,NO,YES,NO,YES,YES,NO
286061,430000000,2006-01-01 5:00:00,Cuarta Brigada,1,83,392600,4,,3,2,,,Cubierto,Integral,1,1,1,1,,1,,1,NO,YES,YES,YES,YES,NO,YES,NO,YES,YES,NO
286062,440000000,1994-01-01 5:00:00,Las Acacias,1,120,160000,5,,3,2,,,Cubierto,Integral,1,1,1,1,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
286068,420000000,2001-01-01 5:00:00,Belén Centro,1,92.87000275,248000,4,,3,2,,,Cubierto,Integral,1,1,1,1,,,,,NO,YES,YES,YES,YES,NO,YES,NO,YES,YES,NO
286071,570000000,2018-01-01 5:00:00,Simón Bolívar,1,138,200000,5,,3,3,,,Cubierto,Integral,1,1,1,1,,1,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
286076,510000000,2017-01-01 5:00:00,Rosales,1,100,228000,5,,3,2,,,Cubierto,Integral,1,1,1,1,,1,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
286082,620000000,2001-01-01 5:00:00,Florida Nueva,1,220,140000,5,,4,4,,,Cubierto,Integral,,1,1,1,1,1,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
286104,315000000,2019-01-01 5:00:00,Simón Bolívar,0,100,0,4,,3,2,,,,Integral,1,1,1,1,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
286106,520000000,2020-01-01 5:00:00,Rosales,1,127,0,6,,3,2,,,Cubierto,Integral,,1,1,1,,,,1,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
286114,400000000,1986-01-01 5:00:00,Las Acacias,0,112.6999969,345000,5,,3,3,,,,Integral,1,1,1,1,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
286127,530000000,1995-01-01 5:00:00,Las Acacias,1,152,40000,5,,4,4,,,Cubierto,Integral,1,1,1,1,,1,1,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
286134,400000000,1992-01-01 5:00:00,Simón Bolívar,1,90,145000,5,,3,2,,,Cubierto,Integral,1,1,1,1,,1,,1,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
286135,520000000,1977-01-01 5:00:00,Barrio Laureles,1,189.8999939,600000,5,,4,3,,,Cubierto,Integral,,,,1,1,1,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
286138,640000000,1980-01-01 5:00:00,Calasanz,2,330,0,5,,8,6,,,,"Equipada,Integral",,3,1,,,,,,YES,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO
286141,895000000,1995-01-01 5:00:00,Provenza,2,237,708500,6,,6,5,,,Cubierto,Integral,1,1,1,1,1,1,1,,NO,YES,NO,NO,YES,NO,YES,NO,YES,NO,NO
286150,702000000,2013-01-01 5:00:00,Santa María de los Ángeles,1,134,750000,6,,4,5,,,Cubierto,Integral,1,1,1,1,1,1,,,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO
286159,320000000,2000-01-01 5:00:00,Simón Bolívar,1,98,60000,5,,3,3,,,Cubierto,Integral,1,,,,,,,,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
286178,770000000,2014-01-01 5:00:00,Castropol,2,223,810845,6,,3,5,,,,Integral,1,1,,1,1,1,1,1,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO
286276,850000000,1990-01-01 5:00:00,Patio Bonito,2,230,630000,6,1,3,5,,,,,1,1,1,1,1,1,,,YES,YES,NO,YES,YES,YES,YES,NO,NO,YES,NO
286277,1200000000,1991-01-01 5:00:00,Los Balsos,2,265,0,6,1,3,4,,,Cubierto,,1,1,1,1,1,1,,,YES,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO
286292,2200000000,2016-01-01 5:00:00,Los Gonzales,4,410,1720000,6,,3,5,,,Cubierto,,1,,,1,,1,,1,YES,YES,YES,YES,NO,NO,YES,NO,YES,NO,NO
286539,1550000000,2010-01-01 5:00:00,Los Balsos,3,263,1350000,6,,3,4,,,Cubierto,"Integral,Isla",1,1,1,,,1,,,YES,YES,YES,NO,YES,YES,YES,NO,NO,NO,NO
286541,2350000128,2000-01-01 5:00:00,Los Gonzales,5,440,1500000,6,,5,7,,,Cubierto,"Integral,Isla",1,1,1,,1,,1,1,YES,YES,YES,NO,YES,YES,YES,NO,YES,NO,NO
286588,390000000,2011-01-01 5:00:00,Loma de los Bernal,1,88,305000,5,,3,2,,,Cubierto,Integral,1,1,1,1,,1,,,YES,YES,YES,NO,YES,NO,YES,NO,YES,NO,NO
254133,595000000,2018-01-01 5:00:00,Los Balsos,2,85,30200,6,1,2,3,,,,,1,,,1,,1,,,YES,YES,YES,YES,NO,NO,YES,NO,YES,YES,NO
345227,1100000000,1994-01-01 5:00:00,El Tesoro,2,248,1036000,6,,6,7,,Ciudad,Cubierto,Equipada,1,1,1,,1,,1,,YES,NO,YES,NO,YES,YES,YES,YES,YES,YES,NO
257035,300000000,2014-01-01 5:00:00,Simón Bolívar,1,70,170000,4,,3,2,,,Descubierto,,,1,1,1,,,,,NO,NO,YES,NO,NO,NO,YES,NO,YES,NO,NO
344952,420000000,2012-01-01 5:00:00,El Tesoro,1,61,255100,6,,1,2,,,,,1,1,1,1,,1,,,YES,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO
344666,320000000,2015-01-01 5:00:00,Calasanz,1,72,210000,4,,3,2,,,,Integral,1,,,,,,,,NO,YES,YES,NO,YES,NO,NO,YES,NO,YES,NO
414843,1070000000,1981-01-01 5:00:00,La Tomatera,2,254,798000,,,1,3,,,,,,,,,,,,,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
414716,430000000,2006-01-01 5:00:00,Rosales,1,105,128000,4,,3,4,,,Cubierto,Integral,,1,1,1,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
388783,360000000,2020-01-01 5:00:00,Calasanz,0,90,,4,1,2,1,,Exterior,,Integral,1,,,1,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
388781,360000000,2016-01-01 5:00:00,Calasanz,1,140,,5,,4,2,,Calle,,Integral,1,,,1,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
414859,380000000,2015-01-01 5:00:00,Ciudad del Río,1,81,225955,4,,3,2,,,Cubierto,"Equipada,Integral",1,1,1,1,,,,,YES,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO
286065,780000000,2006-01-01 5:00:00,Velódromo,2,150,585000,5,,4,4,,,Cubierto,Integral,1,1,1,1,1,1,,,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO
286124,750000000,1985-01-01 5:00:00,Las Acacias,2,246,350000,5,,4,2,,,Cubierto,Integral,,1,1,1,1,1,,1,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
286129,850000000,2004-01-01 5:00:00,Las Acacias,2,182,745000,5,,5,4,,,Cubierto,Integral,1,1,1,,1,1,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
286130,715000000,1995-01-01 5:00:00,Lorena,2,187,316000,5,,3,3,,,Cubierto,Integral,1,1,1,1,1,1,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
285874,1300000000,2004-01-01 5:00:00,Los Balsos,2,300,870000,6,,4,5,,,,,1,,,,1,,1,1,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO
344303,590000000,2000-01-01 5:00:00,Las Lomas,2,135,570000,5,,3,3,,,,Integral,1,,,,,,,,YES,YES,YES,NO,YES,YES,NO,NO,YES,YES,NO
345448,330000000,2000-01-01 5:00:00,La Candelaria,1,94,150000,4,,3,2,,,Cubierto,Integral,1,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
265129,390000000,1991-01-01 5:00:00,El Campestre,2,90.25,323800,6,,2,3,,,Cubierto,"Equipada,Integral",1,,,,,,,,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO
286113,560000000,2016-01-01 5:00:00,Conquistadores,2,103,423000,5,,3,3,,,Cubierto,Integral,1,1,1,1,,1,,,NO,YES,NO,NO,YES,NO,YES,NO,YES,NO,NO
345740,287000000,2018-01-01 5:00:00,Loma de los Bernal,1,58,158000,4,,2,2,,,,Integral,1,1,1,,,,,,YES,YES,YES,YES,YES,NO,YES,YES,YES,YES,NO
286117,280000000,2000-01-01 5:00:00,Barrio La América,0,72,0,5,,3,2,,,,"Equipada,Integral",1,,,1,,,,1,YES,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO
286091,240000000,2010-01-01 5:00:00,Boston,0,64,170000,4,,3,2,,,,,1,1,1,1,,1,,,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO
144693,390000000,2000-01-01 5:00:00,Calasanz,1,80,180000,0,,2,3,,,Cubierto,"Integral,Isla",1,,,1,,1,,,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO
144725,590000000,2005-01-01 5:00:00,Lorena,1,109,,5,1,3,2,0,Exterior,Cubierto,Integral,1,0,,1,0,0,0,0,YES,YES,YES,YES,NO,NO,YES,NO,YES,NO,NO
144730,437000000,2013-01-01 5:00:00,Cuarta Brigada,1,95,262000,4,1,3,2,,Interior,Cubierto,Integral,1,1,,1,,1,,1,YES,YES,YES,YES,NO,NO,YES,NO,YES,NO,NO
144731,890000000,2000-01-01 5:00:00,La Tomatera,2,179,704000,6,1,3,3,,Exterior,Cubierto,Integral,1,1,,1,1,1,,1,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO
144733,380000000,2005-01-01 5:00:00,Loma de los Bernal,1,94,330000,5,1,3,2,,,,,1,,,1,,,1,,YES,YES,YES,YES,NO,NO,YES,NO,YES,NO,NO
345504,800000000,1990-01-01 5:00:00,Los Balsos,2,215,0,6,,4,5,,,,,,1,1,,1,1,1,,YES,YES,YES,YES,NO,NO,NO,NO,YES,NO,NO
249939,650000000,2020-01-01 5:00:00,Las Acacias,1,115,400000,5,,3,2,0,,,,1,,,1,,1,,1,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
143104,300000000,1990-01-01 5:00:00,La Pilarica,1,94,380000,4,1,3,2,0,Exterior,Cubierto,"Integral,Isla",1,0,1,1,0,0,0,1,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO
286163,800000000,2006-01-01 5:00:00,Las Acacias,1,213,940000,5,,4,4,,,Cubierto,Integral,1,1,1,1,1,1,,,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO
345129,450000000,2016-01-01 5:00:00,Loma del Indio,2,82,247000,4,1,3,2,,,Cubierto,,1,,,1,,1,,1,YES,YES,YES,YES,NO,NO,YES,NO,YES,YES,NO
144860,350000000,2020-09-22 0:00:00,Simón Bolívar,0,100,,4,,3,2,,Exterior,,Integral,1,1,,1,0,0,0,,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO
144933,520000000,2020-09-22 0:00:00,La Castellana,1,105,200000,4,1,3,2,,Exterior,Cubierto,Integral,1,1,,1,0,0,0,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
144934,550000000,2020-09-22 0:00:00,La Castellana,1,117,,5,1,3,2,,Exterior,Cubierto,Integral,1,1,,1,0,1,0,,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO
144974,310000000,2006-01-01 5:00:00,Cuarta Brigada,1,68,0,5,1,3,2,,,,,1,,,1,,1,,,YES,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO
285616,1450000000,2018-01-01 5:00:00,Los Balsos,2,220,800000,6,,4,4,,,Cubierto,"Integral,Isla",1,,,,1,1,1,,YES,YES,YES,NO,YES,NO,NO,NO,YES,NO,NO
286110,360000000,2011-01-01 5:00:00,Santa Mónica,1,105,0,4,,3,2,,,Cubierto,Integral,,1,1,1,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
145246,4440000000,2020-09-23 0:00:00,Calasanz,1,163,,5,1,3,3,,Exterior,Cubierto,Integral,1,1,,1,0,1,0,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
345134,725000000,2006-01-01 5:00:00,El Campestre,2,165,500000,5,,4,4,,,Cubierto,Equipada,1,,,,1,,1,,YES,NO,YES,NO,YES,NO,YES,NO,NO,YES,NO
286284,355000000,1991-01-01 5:00:00,Velódromo,1,90,280000,4,1,4,3,,"Exterior,Calle",Sencillo,Integral,0,1,1,1,,,,,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO
344496,540000000,2020-01-01 5:00:00,Los Almendros,1,131,200000,5,,3,2,,,Cubierto,"Equipada,Integral",1,1,1,1,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
145299,350000000,2020-09-23 0:00:00,Simón Bolívar,0,100,,4,1,3,2,,Exterior,Cubierto,Integral,0,1,,1,0,0,0,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
286069,530000000,2004-01-01 5:00:00,El Tesoro,2,140,700000,6,,4,4,,,Cubierto,Integral,,1,1,1,1,,,,NO,NO,NO,NO,YES,NO,YES,NO,YES,NO,NO
145497,400000000,2020-09-24 0:00:00,Simón Bolívar,1,108,,5,,5,3,,"Exterior,Interior",Cubierto,Integral,0,1,,1,0,0,0,,NO,NO,NO,YES,YES,NO,YES,NO,NO,NO,NO
145649,1150000000,2000-01-01 5:00:00,La Tomatera,3,180,,6,1,3,3,,"Exterior,Interior",Cubierto,Integral,1,1,,1,,1,,,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
145659,700000000,2008-01-01 5:00:00,Barrio Laureles,1,138,628000,5,1,3,3,,"Exterior,Interior",Cubierto,Integral,1,1,,1,,,,,YES,YES,YES,YES,NO,NO,YES,NO,NO,NO,NO
155056,155000000,2009-01-01 5:00:00,El Chagualo,1,40,100000,3,,2,1,,,Cubierto,,,1,,1,,,,,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO
152902,350000000,2017-01-01 5:00:00,San Germán,1,70,,4,1,2,2,0,Exterior,Cubierto,"Integral,Abierta",1,0,,1,0,1,0,0,YES,YES,YES,YES,NO,NO,YES,NO,NO,NO,NO
136284,225000000,2010-01-01 5:00:00,Loreto,1,47,155800,4,,2,2,,Exterior,Cubierto,Integral,1,1,,1,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
145859,245000000,2020-09-25 0:00:00,Calasanz,0,53,156000,4,,2,2,,Exterior,,Integral,1,1,,1,0,0,0,,YES,YES,YES,NO,YES,NO,YES,NO,YES,NO,NO
286087,520000000,2004-01-01 5:00:00,Conquistadores,2,140,416000,5,,5,3,,,Cubierto,Integral,1,,,1,,1,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
97881,580000000,2020-01-01 5:00:00,Barrio Laureles,1,110,0,3,,3,3,,Exterior,Cubierto,"Barra Americana,Integral",1,1,,1,,,,,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO
345160,900000000,2008-01-01 5:00:00,El Plan,2,173,635800,6,,3,4,,,Cubierto,,1,1,1,1,1,1,1,,YES,YES,YES,NO,YES,YES,YES,YES,YES,YES,NO
390798,1250000000,2004-01-01 5:00:00,El Tesoro,3,252,608000,6,1,3,4,,,,,,,,,,,,,YES,YES,YES,YES,NO,NO,YES,NO,NO,YES,NO
344557,940000000,2013-01-01 5:00:00,San Lucas,2,183,0,6,1,3,5,,,,,1,1,1,1,1,1,1,,YES,YES,YES,YES,YES,NO,YES,NO,YES,NO,NO
286518,290000000,2019-01-01 5:00:00,San Germán,1,58.74000168,166222,,,2,2,0,,,Integral,1,1,1,1,,,,,YES,YES,YES,NO,YES,NO,YES,NO,YES,NO,NO
